sentence,label,pred_label,confidence,prob_negative,prob_neutral,prob_positive
The share subscription period for C options will commence on 1 September 2008 and expire on 31 March 2011 .,1,1,0.9986525,0.000601368,0.9986525,0.00074621476
The share subscription period will expire on 30 September 2007 .,1,1,0.99862766,0.00061804854,0.99862766,0.0007542419
The subscription period of Amer Sports ' 2002 warrant scheme will end on 31 December 2007 .,1,1,0.9986651,0.00062595156,0.9986651,0.0007089183
The terms and conditions of Stock Option Scheme 2004 are available on the Group 's website .,1,1,0.9986525,0.0005558669,0.9986525,0.0007916923
The transaction included also the transfer of the lease agreement concerning manufacturing premises and employment agreements related to these operations .,1,1,0.99866605,0.00063840114,0.99866605,0.0006956486
"The utility will also provide services related to electricity management , such as hedging trades and risk management and reporting .",1,1,0.9984884,0.0007373454,0.9984884,0.0007741387
"`` I 'm trying to deal with slavery from a different perspective to balance the story , '' says DeRamus , formerly a writer at the Detroit Free Press and the Detroit News .",1,1,0.99732757,0.0012704179,0.99732757,0.0014020017
"`` The biggest challenge was to make the piece look raw , '' Hansen said .",1,1,0.9976283,0.0009415104,0.9976283,0.0014302335
"`` We have a license agreement with Nokia Corp. which in part expires on April 9 , 2007 .",1,1,0.99812466,0.00091063377,0.99812466,0.00096471555
A 2001 agreement expired earlier this month .,1,1,0.997666,0.001379787,0.997666,0.0009541618
"After the split , the company would have 26,885,540 Series A shares and 9,540,000 Series K shares .",1,1,0.9986455,0.0006269776,0.9986455,0.00072753633
"Boomeranger Boats Oy specialises in boat building and designs , manufactures and sells customised Rigid Inflatable Boats RIB primarily for the Baltic Sea market .",1,1,0.99858886,0.00067097496,0.99858886,0.00074018474
Currently the quarterly applied surcharges differ significantly from the actual market prices .,1,1,0.9978848,0.0010283235,0.9978848,0.0010868659
Filmiteollisuus Fine Ab will be transferred to Talentum Oyj in the form of a subsidiary .,1,1,0.99855727,0.0006489768,0.99855727,0.0007937751
"HELSINKI AFX - Salcomp , the mobile phone charger manufacturer , said it has appointed Markku Hangasjarvi as its new CEO , following the resignation of Mats Eriksson .",1,1,0.99713564,0.00086649123,0.99713564,0.0019977603
"HK Ruokatalo produces many turkey products , such as cold cuts .",1,1,0.99826825,0.00080989726,0.99826825,0.00092174095
"However , the brokers ' ratings on the stock differ .",1,1,0.99848145,0.00073043804,0.99848145,0.0007880445
Mursula said they tried to gather macro-economic perspective to see how Malaysia was doing .,1,1,0.9975393,0.0011464433,0.9975393,0.0013142563
Niklas Skogster has been employed by the ABB Group in various positions concerning the development of operations .,1,1,0.9985765,0.0007192157,0.9985765,0.0007042785
The beers differ slightly from mainstream beers .,1,1,0.9969132,0.00096658827,0.9969132,0.0021202927
"The company operates a U.S. division in Lisle , Ill. .",1,1,0.9985379,0.0006520369,0.9985379,0.0008100071
"The deal covers Stockmann Auto Oy Ab 's sales and after-sales services concerning Volkswagen and Audi in Helsinki , Espoo and Vantaa .",1,1,0.99866617,0.00062297424,0.99866617,0.000710836
"The equipment is designated to Bollore Africa Logistics terminal Societe d'Exploitation du Terminal de Vridi SETV in Abidjan , Ivory Coast and the delivery is scheduled to start in March 2010 .",1,1,0.99868184,0.00057889265,0.99868184,0.00073918875
"The floor area of the Yliopistonrinne project will be 7,900 sq m and the building 's gross area will total 12,800 sq m. A total 25.1 % of the facilities have been let .",1,1,0.9987214,0.0006241282,0.9987214,0.0006544461
"The floor area of the Yliopistonrinne project will be 7,900 sq m 85,030 sq ft and the building 's gross area will total 12,800 sq m. A total 25.1 % of the facilities have been let .",1,1,0.99874336,0.0006021579,0.99874336,0.00065444794
The measures result from the statutory joint negotiations with employees which started in February and concerned all operations in the country .,1,1,0.9985055,0.0008283851,0.9985055,0.00066626444
"The product range includes marinated olives , cold cuts , and pates , for example .",1,1,0.99843854,0.0007229474,0.99843854,0.00083850534
The terms and conditions of the year 2003 stock option scheme were published in a stock exchange release on 31 March 2003 .,1,1,0.99865925,0.0006352978,0.99865925,0.0007055409
"This action follows personnel negotiations concerning Elcoteq SE , Finnish Branch , Elcoteq Finland Oy and Elcoteq Design Center Oy .",1,1,0.9983999,0.0007506023,0.9983999,0.000849422
"Unbelievably , the company that makes them - Fiskars Corporation - was formed in 1649 when a Dutch merchant named Peter Thorwoste was given a charter to establish a blast furnace and forging operation in the small Finnish village of Fiskars .",1,1,0.99482346,0.00074901024,0.99482346,0.004427467
`` Those uncertainties cloud the long-term outlook . '',0,0,0.9957867,0.9957867,0.0011718943,0.0030414036
"20 October 2010 - Finnish environmental management company Lassila & Tikanoja Oyj HEL : LAT1V , or L&T , said Monday it expects its operating profit , excluding non-recurring items , for the whole 2010 to be slightly lower than in 2009 .",0,0,0.9972058,0.9972058,0.0012007491,0.0015933714
"According to Finnish petrol station chain St1 's managing director Kim Wiio , the company was forced to make purchases with rising prices in the first half of 2008 , and now consumer prices are going down almost daily due to competition .",0,0,0.9971625,0.9971625,0.0011421195,0.0016952981
Finnair said that the cancellation of flights would cause daily losses of  x20ac 2.5 million US$ 3 million .,0,0,0.9956055,0.9956055,0.0012220017,0.0031724134
"Food sales totalled EUR 323.5 mn in October 2009 , representing a decrease of 5.5 % from October 2008 .",0,0,0.99722326,0.99722326,0.0012298248,0.0015469338
"Raute reported a loss per share of EUR0 .86 for the first half of 2009 , against EPS of EUR0 .74 in the corresponding period of 2008 .",0,0,0.99255073,0.99255073,0.0005906525,0.006858577
The move was triggered by weak demand for forestry equipment and the uncertain market situation .,0,0,0.99687177,0.99687177,0.0011535656,0.0019747163
The situation of coated magazine printing paper will continue to be weak .,0,0,0.99672467,0.99672467,0.0012586561,0.0020166598
"Copper , lead and nickel also dropped ... HBOS ( HBOS ) plummeted 20 % to 70.3 pence after saying this year+ó ??",0,0,0.99652404,0.99652404,0.0009846253,0.0024913694
"During the strike , Finnair estimates to incur a net loss of between EUR2m and EUR2 .5 m per day .",0,0,0.9953289,0.9953289,0.0011390696,0.0035320837
Earnings per share ( EPS ) dropped to EUR 0.21 from EUR 0.31 .,0,0,0.9973773,0.9973773,0.0011305403,0.0014921587
"Finnair 's passenger load factor , which measures the number of sold seats as a share of all available seats , dropped by 1.3 percentage points to 76.7 % in September .",0,0,0.997285,0.997285,0.0012450895,0.0014699289
"Frost sold shares for $ 19 million at $ 6.06-7 .12 per share , compared with Friday 's high of $ 11.33 and low of $ 10.14 .",0,0,0.9707354,0.9707354,0.0005815498,0.028683111
Glaston 's net profit for the third quarter of 2007 dropped to 2.4 mln euro ( $ 3.5 mln ) from 3.5 mln euro ( $ 5.1 mln ) for the corresponding period of 2006 .,0,0,0.9973706,0.9973706,0.0012482948,0.0013810936
L&T 's net profit for the whole 2010 dropped to EUR 36 million from EUR 45 million for 2009 .,0,0,0.99665844,0.99665844,0.00090008555,0.0024414826
"Lassila & Tikanoja 's operating profit excluding non-recurring and imputed items for the second quarter was EUR11 .3 m , down from EUR13 .8 m a year ago .",0,0,0.99726665,0.99726665,0.0013243417,0.0014089904
"Net cash flow from operating activities was a negative EUR 3.1 mn , compared to EUR 23.3 mn in the corresponding period in 2009 .",0,0,0.997177,0.997177,0.0011830971,0.001639824
"Net cash from operating activities was a negative EUR 0.3 mn , compared to EUR 30.9 mn in 2009 .",0,0,0.99698323,0.99698323,0.001069262,0.0019474603
Net sales dropped by 6 % year-on-year to EUR 11.9 million .,0,0,0.9973328,0.9973328,0.0012011483,0.0014660191
Net sales have been eaten by the weak US dollar .,0,0,0.9947941,0.9947941,0.0033884125,0.0018174768
"Nordic banks have already had to write off sizable loans in Latvia , with Swedbank , Nordea , DnB NOR and SEB reporting combined losses in excess of $ 1.35 billion in the period 2007 to 2010 against a backdrop of near economic meltdown in Latvia .",0,0,0.99665856,0.99665856,0.0012466836,0.0020947468
Okmetic expects its net sales for the first half of 2009 to be less than in 2008 .,0,0,0.9971306,0.9971306,0.0011298974,0.0017394635
"Operating profit , excluding non-recurring items , totaled EUR 0.2 mn , down from EUR 0.8 mn in the corresponding period in 2006 .",0,0,0.9971974,0.9971974,0.001325339,0.0014772778
"Operating profit , excluding non-recurring items , totalled EUR 1.0 mn , down from EUR 1.6 mn .",0,0,0.9972982,0.9972982,0.0014008157,0.0013009254
"Operating profit , excluding non-recurring items , totalled EUR 2.2 mn , down from EUR 2.7 mn in the corresponding period in 2008 .",0,0,0.997285,0.997285,0.0013200009,0.0013949901
"Operating profit excluding non-recurring items amounted to EUR 40.6 mn , down from EUR 57.3 mn year-on-year .",0,0,0.9971943,0.9971943,0.0013024054,0.0015032741
Operating profit excluding non-recurring items was EUR 7.8 million compared to EUR 11.2 million .,0,0,0.99619776,0.99619776,0.000981738,0.0028204315
Relations with the City have been further damaged by comments from Mr Ashley criticising City investors and analysts as `` cry babies '' .,0,0,0.9960491,0.9960491,0.0010650762,0.0028857843
Reported operating margin was a negative 5.9 % .,0,0,0.9968882,0.9968882,0.0011200738,0.001991756
Swedbank 's shares have been hardest hit of the Swedish banks by the ongoing international financial crisis .,0,0,0.99658716,0.99658716,0.0014246026,0.0019882494
"The currency effect had a 3.0 pct , or 20 mln euro ( $ 31.3 mln ) , negative impact on the revenue .",0,0,0.99702966,0.99702966,0.0016373332,0.0013329095
"The period 's sales dropped to EUR 30.6 million from EUR 38.3 million , according to the interim report , released today .",0,0,0.9973174,0.9973174,0.0011323497,0.0015503482
"Therefore , the company 's 2005 result will remain weaker than that of 2004 .",0,0,0.9971717,0.9971717,0.0013257157,0.0015026688
Vaisala 's net profit for the third quarter of 2007 dropped to 3.0 mln euro ( $ 4.3 mln ) from 6.8 mln euro ( $ 9.8 mln ) for the same period of 2006 .,0,0,0.99735117,0.99735117,0.0012599351,0.0013889123
"`` The implementation of these programs has had , and will have , negative impacts on 2006 and 2007 earnings , '' Mr Meiklejohn said .",0,0,0.9970982,0.9970982,0.001298412,0.0016033738
A survey conducted by Taloustutkimus for Sampo Life shows that companies are badly prepared to losing key staff members .,0,0,0.99675,0.99675,0.0011592716,0.0020907505
"Agricultural newspaper Maaseudun Tulevaisuus had 318,000 readers , representing a decrease of 6 % .",0,0,0.9972566,0.9972566,0.0013295092,0.0014139641
"At 1411 CET , ArcelorMittal had lost 7.26 % to EUR 17.38 on Euronext Paris , coming at the lead of the blue-chip fallers .",0,0,0.9967811,0.9967811,0.0016787763,0.0015400882
Cash flow from operations in January-December 2008 was a negative EUR 18.1 mn compared to EUR 39.0 mn in the corresponding period in 2007 .,0,0,0.997036,0.997036,0.0011657092,0.0017983301
EPS dropped to EUR0 .2 from EUR0 .3 .,0,0,0.9972779,0.9972779,0.0013058553,0.0014162759
Kone shares dropped 4.1 percent to  x20ac 43 US$ 55.77 in Helsinki .,0,0,0.9971771,0.9971771,0.0018233593,0.0009994835
"The EU Commission said earlier it had fined ThyssenKrupp , United Technologies Corp 's Otis , Schindler AG and Kone Oyj a total of 992.3 mln eur for alleged cartel activity in the lift market going back twelve years .",0,0,0.9942964,0.9942964,0.0015665937,0.004137066
"The period 's sales dropped to EUR30 .6 m from EUR38 .3 m , according to the interim report , released today .",0,0,0.9973013,0.9973013,0.0010979602,0.0016007773
"YIT lodged counter claims against Neste Oil totaling some EUR25m , primarily based on work carried out under the contract and additional costs incurred due to prolongation of the project .",0,0,0.99427986,0.99427986,0.004396595,0.001323632
"` The stable outlook reflects Nokia 's strong market position in the global mobile handset market , strong cash flow generation , and very conservative balance sheet , ' said Raab .",2,2,0.99710137,0.0016205078,0.0012780465,0.99710137
"These financing arrangements will enable the company to ensure , in line with its treasury policy , that it has sufficient financial instruments at its disposal for its potential capital requirements .",2,2,0.9453487,0.0020610527,0.05259029,0.9453487
